x,y
693.3997192382812,20
699.5776977539062,20
705.7556762695312,20
711.9336547851562,20
718.1116333007812,20
724.2896118164062,20
730.4675903320312,20
736.6455688476562,20
742.8235473632812,20
749.0015258789062,20
755.1795043945312,20
761.3574829101562,20
767.5354614257812,20
773.7134399414062,20
779.8914184570312,20
786.0693969726562,20
792.2473754882812,20
798.4253540039062,20
804.6033325195312,20
810.7813110351562,20
816.9592895507812,20
823.1372680664062,20
829.3152465820312,20
835.4932250976562,20
841.6712036132812,20
847.8491821289062,20
854.0271606445312,20
860.2051391601562,20
866.3831176757812,20
872.5610961914062,20
878.7390747070312,20
884.9170532226562,20
891.0950317382812,20
897.2730102539062,20
903.4509887695312,20
909.6289672851562,20
915.8069458007812,20
921.9849243164062,20
928.1629028320312,20
934.3408813476562,20
940.5188598632812,20
946.6968383789062,20
952.8748168945312,20
959.0527954101562,20
965.2307739257812,20
971.4087524414062,20
977.5867309570312,20
983.7647094726562,20
989.9426879882812,20
996.1206665039062,20
1002.2986450195312,20
1008.4766235351562,20
1014.6546020507812,20
1020.8325805664062,20
1027.0105590820312,20
1033.1885375976562,20
1039.3665161132812,20
1044,21.5445556640625
1044,27.7225341796875
1044,33.9005126953125
1044,40.0784912109375
1044,46.2564697265625
1044,52.4344482421875
1044,58.6124267578125
1044,64.7904052734375
1044,70.9683837890625
1044,77.1463623046875
1044,83.3243408203125
1044,89.5023193359375
1044,95.6802978515625
1044,101.8582763671875
1044,108.0362548828125
1044,114.2142333984375
1044,120.3922119140625
1044,126.5701904296875
1044,132.7481689453125
1044,138.9261474609375
1044,145.1041259765625
1044,151.2821044921875
1044,157.4600830078125
1044,163.6380615234375
1044,169.8160400390625
1044,175.9940185546875
1044,182.1719970703125
1044,188.3499755859375
1044,194.5279541015625
1044,200.7059326171875
1044,206.8839111328125
1044,213.0618896484375
1044,219.2398681640625
1044,225.4178466796875
1044,231.5958251953125
1044,237.7738037109375
1044,243.9517822265625
1044,250.1297607421875
1044,256.3077392578125
1044,262.4857177734375
1044,268.6636962890625
1044,274.8416748046875
1044,281.0196533203125
1044,287.1976318359375
1044,293.3756103515625
1044,299.5535888671875
1044,305.7315673828125
1044,311.9095458984375
1044,318.0875244140625
1044,324.2655029296875
1044,330.4434814453125
1044,336.6214599609375
1044,342.7994384765625
1044,348.9774169921875
1044,355.1553955078125
1044,361.3333740234375
1044,367.5113525390625
1044,373.6893310546875
1044,379.8673095703125
1044,386.0452880859375
1044,392.2232666015625
1044,398.4012451171875
1044,404.5792236328125
1044,410.7572021484375
1044,416.9351806640625
1044,423.1131591796875
1044,429.2911376953125
1044,435.4691162109375
1044,441.6470947265625
1044,447.8250732421875
1044,454.0030517578125
1044,460.1810302734375
1044,466.3590087890625
1044,472.5369873046875
1044,478.7149658203125
1044,484.8929443359375
1044,491.0709228515625
1044,497.2489013671875
1044,503.4268798828125
1044,509.6048583984375
1044,515.7828369140625
1044,521.9608154296875
1044,528.1387939453125
1044,534.3167724609375
1044,540.4947509765625
1044,546.6727294921875
1044,552.8507080078125
1044,559.0286865234375
1044,565.2066650390625
1044,571.3846435546875
1044,577.5626220703125
1044,583.7406005859375
1044,589.9185791015625
1044,596.0965576171875
1044,602.2745361328125
1044,608.4525146484375
1044,614.6304931640625
1044,620.8084716796875
1044,626.9864501953125
1044,633.1644287109375
1044,639.3424072265625
1044,645.5203857421875
1044,651.6983642578125
1044,657.8763427734375
1044,664.0543212890625
1044,670.2322998046875
1044,676.4102783203125
1044,682.5882568359375
1044,688.7662353515625
1044,694.9442138671875
1044,701.1221923828125
1044,707.3001708984375
1044,713.4781494140625
1044,719.6561279296875
1044,725.8341064453125
1044,732.0120849609375
1044,738.1900634765625
1044,744.3680419921875
1044,750.5460205078125
1044,756.7239990234375
1044,762.9019775390625
1044,769.0799560546875
1044,775.2579345703125
1044,781.4359130859375
1044,787.6138916015625
1044,793.7918701171875
1044,799.9698486328125
1044,806.1478271484375
1044,812.3258056640625
1044,818.5037841796875
1044,824.6817626953125
1044,830.8597412109375
1044,837.0377197265625
1044,843.2156982421875
1044,849.3936767578125
1044,855.5716552734375
1044,861.7496337890625
1044,867.9276123046875
1044,874.1055908203125
1044,880.2835693359375
1044,886.4615478515625
1044,892.6395263671875
1044,898.8175048828125
1044,904.9954833984375
1044,911.1734619140625
1044,917.3514404296875
1044,923.5294189453125
1044,929.7073974609375
1044,935.8853759765625
1044,942.0633544921875
1044,948.2413330078125
1044,954.4193115234375
1044,960.5972900390625
1044,966.7752685546875
1044,972.9532470703125
1044,979.1312255859375
1044,985.3092041015625
1044,991.4871826171875
1044,997.6651611328125
1044,1003.8431396484375
1044,1010.0211181640625
1044,1016.1990966796875
1044,1022.3770751953125
1044,1028.5550537109375
1044,1034.7330322265625
1044,1040.9110107421875
1040.910888671875,1044.0001220703125
1034.73291015625,1044.0001220703125
1028.554931640625,1044.0001220703125
1022.376953125,1044.0001220703125
1016.198974609375,1044.0001220703125
1010.02099609375,1044.0001220703125
1003.843017578125,1044.0001220703125
997.6650390625,1044.0001220703125
991.487060546875,1044.0001220703125
985.30908203125,1044.0001220703125
979.131103515625,1044.0001220703125
972.953125,1044.0001220703125
966.775146484375,1044.0001220703125
960.59716796875,1044.0001220703125
954.419189453125,1044.0001220703125
948.2412109375,1044.0001220703125
942.063232421875,1044.0001220703125
935.88525390625,1044.0001220703125
929.707275390625,1044.0001220703125
923.529296875,1044.0001220703125
917.351318359375,1044.0001220703125
911.17333984375,1044.0001220703125
904.995361328125,1044.0001220703125
898.8173828125,1044.0001220703125
892.639404296875,1044.0001220703125
886.46142578125,1044.0001220703125
880.283447265625,1044.0001220703125
874.10546875,1044.0001220703125
867.927490234375,1044.0001220703125
861.74951171875,1044.0001220703125
855.571533203125,1044.0001220703125
849.3935546875,1044.0001220703125
843.215576171875,1044.0001220703125
837.03759765625,1044.0001220703125
830.859619140625,1044.0001220703125
824.681640625,1044.0001220703125
818.503662109375,1044.0001220703125
812.32568359375,1044.0001220703125
806.147705078125,1044.0001220703125
799.9697265625,1044.0001220703125
793.791748046875,1044.0001220703125
787.61376953125,1044.0001220703125
781.435791015625,1044.0001220703125
775.2578125,1044.0001220703125
769.079833984375,1044.0001220703125
762.90185546875,1044.0001220703125
756.723876953125,1044.0001220703125
750.5458984375,1044.0001220703125
744.367919921875,1044.0001220703125
738.18994140625,1044.0001220703125
732.011962890625,1044.0001220703125
725.833984375,1044.0001220703125
719.656005859375,1044.0001220703125
713.47802734375,1044
707.300048828125,1044
701.1220703125,1044
694.944091796875,1044
688.76611328125,1044
682.588134765625,1044
676.41015625,1044
670.232177734375,1044
664.05419921875,1044
657.876220703125,1044
651.6982421875,1044
645.520263671875,1044
639.34228515625,1044
633.164306640625,1044
626.986328125,1044
620.808349609375,1044
614.63037109375,1044
608.452392578125,1044
602.2744140625,1044
596.096435546875,1044
589.91845703125,1044
583.740478515625,1044
577.5625,1044
571.384521484375,1044
565.20654296875,1044
559.028564453125,1044
552.8505859375,1044
546.672607421875,1044
540.49462890625,1044
534.316650390625,1044
528.138671875,1044
521.960693359375,1044
515.78271484375,1044
509.604736328125,1044
503.4267578125,1044
497.248779296875,1044
491.07080078125,1044
484.892822265625,1044
478.71484375,1044
472.536865234375,1044
466.35888671875,1044
460.180908203125,1044
454.0029296875,1044
447.824951171875,1044
441.64697265625,1044
435.468994140625,1044
429.291015625,1044
423.113037109375,1044
416.93505859375,1044
410.757080078125,1044
404.5791015625,1044
398.401123046875,1044
392.22314453125,1044
386.045166015625,1044
379.8671875,1044
373.689208984375,1044
367.51123046875,1044
361.333251953125,1044
355.1552734375,1044
348.977294921875,1044
342.79931640625,1044
336.621337890625,1044
330.443359375,1044
324.265380859375,1044
318.08740234375,1044
311.909423828125,1044
305.7314453125,1044
299.553466796875,1044
293.37548828125,1044
287.197509765625,1044
281.01953125,1044
274.841552734375,1044
268.66357421875,1044
262.485595703125,1044
256.3076171875,1044
250.129638671875,1044
243.95166015625,1044
237.773681640625,1044
231.595703125,1044
225.417724609375,1044
219.23974609375,1044
213.061767578125,1044
206.8837890625,1044
200.705810546875,1044
194.52783203125,1044
188.349853515625,1044
182.171875,1044
175.993896484375,1044
169.81591796875,1044
163.637939453125,1044
157.4599609375,1044
151.281982421875,1044
145.10400390625,1044
138.926025390625,1044
132.748046875,1044
126.570068359375,1044
120.39208984375,1044
114.214111328125,1044
108.0361328125,1044
101.858154296875,1044
95.68017578125,1044
89.502197265625,1044
83.32421875,1044
77.146240234375,1044
70.96826171875,1044
64.790283203125,1044
58.6123046875,1044
52.434326171875,1044
46.25634765625,1044
40.078369140625,1044
33.900390625,1044
27.722412109375,1044
21.54443359375,1044
20.00004455792441,1039.366455078125
20.000044287873607,1033.1884765625
20.00004401782644,1027.010498046875
20.000043747779273,1020.83251953125
20.000043477732106,1014.654541015625
20.0000432076813,1008.4765625
20.000042937634134,1002.298583984375
20.000042667586968,996.12060546875
20.0000423975398,989.942626953125
20.000042127488996,983.7646484375
20.00004185744183,977.586669921875
20.000041587394662,971.40869140625
20.000041317347495,965.230712890625
20.00004104730033,959.052734375
20.000040777249524,952.874755859375
20.000040507202357,946.69677734375
20.00004023715519,940.518798828125
20.000039967108023,934.3408203125
20.00003969705722,928.162841796875
20.00003942701005,921.98486328125
20.000039156962885,915.806884765625
20.000038886915718,909.62890625
20.000038616864913,903.450927734375
20.000038346817746,897.27294921875
20.00003807677058,891.094970703125
20.000037806723412,884.9169921875
20.000037536676246,878.739013671875
20.00003726662544,872.56103515625
20.000036996578274,866.383056640625
20.000036726531107,860.205078125
20.00003645648394,854.027099609375
20.000036186433135,847.84912109375
20.00003591638597,841.671142578125
20.0000356463388,835.4931640625
20.000035376291635,829.315185546875
20.00003510624083,823.13720703125
20.000034836193663,816.959228515625
20.000034566146496,810.78125
20.00003429609933,804.603271484375
20.000034026048525,798.42529296875
20.000033756001358,792.247314453125
20.00003348595419,786.0693359375
20.000033215907024,779.891357421875
20.000032945859857,773.71337890625
20.000032675809052,767.535400390625
20.000032405761885,761.357421875
20.00003213571472,755.179443359375
20.00003186566755,749.00146484375
20.000031595616747,742.823486328125
20.00003132556958,736.6455078125
20.000031055522413,730.467529296875
20.000030785475246,724.28955078125
20.00003051542626,718.111572265625
20.000030245377275,711.93359375
20.000029975330108,705.755615234375
20.000029705281122,699.57763671875
20.000029435233955,693.399658203125
20.00002916518679,687.2216796875
20.000028895137802,681.043701171875
20.000028625090636,674.86572265625
20.00002835504165,668.687744140625
20.000028084994483,662.509765625
20.000027814945497,656.331787109375
20.00002754489833,650.15380859375
20.000027274849344,643.975830078125
20.000027004802178,637.7978515625
20.00002673475319,631.619873046875
20.000026464706025,625.44189453125
20.00002619465704,619.263916015625
20.000025924609872,613.0859375
20.000025654560886,606.907958984375
20.00002538451372,600.72998046875
20.000025114466553,594.552001953125
20.000024844417567,588.3740234375
20.0000245743704,582.196044921875
20.000024304321414,576.01806640625
20.000024034274247,569.840087890625
20.00002376422526,563.662109375
20.000023494178095,557.484130859375
20.00002322412911,551.30615234375
20.000022954081942,545.128173828125
20.000022684032956,538.9501953125
20.00002241398579,532.772216796875
20.000022143936803,526.59423828125
20.000021873889636,520.416259765625
20.00002160384065,514.23828125
20.000021333793484,508.060302734375
20.000021063744498,501.88232421875
20.00002079369733,495.704345703125
20.000020523650164,489.5263671875
20.00002025360118,483.348388671875
20.00001998355401,477.17041015625
20.000019713505026,470.992431640625
20.00001944345786,464.814453125
20.000019173408873,458.636474609375
20.000018903361706,452.45849609375
20.00001863331272,446.280517578125
20.000018363265553,440.1025390625
20.000018093216568,433.924560546875
20.0000178231694,427.74658203125
20.000017553120415,421.568603515625
20.000017283073248,415.390625
20.000017013024262,409.212646484375
20.000016742977095,403.03466796875
20.00001647292993,396.856689453125
20.000016202880943,390.6787109375
20.000015932833776,384.500732421875
20.00001566278479,378.32275390625
20.000015392737623,372.144775390625
20.000015122688637,365.966796875
20.00001485264056,359.788818359375
20.000014582593394,353.61083984375
20.000014312545318,347.432861328125
20.00001404249724,341.2548828125
20.000013772449165,335.076904296875
20.00001350240109,328.89892578125
20.000013232353012,322.720947265625
20.000012962304936,316.54296875
20.00001269225686,310.364990234375
20.000012422208783,304.18701171875
20.000012152160707,298.009033203125
20.00001188211263,291.8310546875
20.000011612064554,285.653076171875
20.000011342016478,279.47509765625
20.0000110719684,273.297119140625
20.000010801920325,267.119140625
20.00001053187225,260.941162109375
20.000010261825082,254.76318359375
20.000009991777006,248.585205078125
20.00000972172893,242.4072265625
20.000009451680853,236.229248046875
20.000009181632777,230.05126953125
20.0000089115847,223.873291015625
20.000008641536624,217.6953125
20.000008371488548,211.517333984375
20.00000810144047,205.33935546875
20.000007831392395,199.161376953125
20.00000756134432,192.9833984375
20.000007291296697,186.805419921875
20.00000702124862,180.62744140625
20.000006751200544,174.449462890625
20.000006481152468,168.271484375
20.00000621110439,162.093505859375
20.000005941056315,155.91552734375
20.00000567100824,149.737548828125
20.000005400960163,143.5595703125
20.00000513091254,137.381591796875
20.000004860864465,131.20361328125
20.00000459081639,125.025634765625
20.000004320768312,118.84765625
20.000004050720236,112.669677734375
20.00000378067216,106.49169921875
20.00000351062431,100.313720703125
20.000003240576234,94.1357421875
20.000002970528158,87.957763671875
20.00000270048008,81.77978515625
20.000002430432232,75.601806640625
20.000002160384156,69.423828125
20.00000189033608,63.245849609375
20.000001620288117,57.06787109375
20.00000135024004,50.889892578125
20.000001080192078,44.7119140625
20.00000081014406,38.533935546875
20.00000054009604,32.35595703125
20.00000027004802,26.177978515625
532,84
525.8239135742188,84.0422592163086
519.6489868164062,84.16757202148438
513.476318359375,84.37666320800781
507.30706787109375,84.67023468017578
501.14239501953125,85.04723358154297
494.9834899902344,85.5093765258789
488.8314514160156,86.05524444580078
482.6875,86.68585968017578
476.55279541015625,87.4007568359375
470.42852783203125,88.2000503540039
464.3158874511719,89.08386993408203
458.21600341796875,90.05181884765625
452.1300964355469,91.10423278808594
446.059326171875,92.24053955078125
440.0048828125,93.46098327636719
433.9679260253906,94.76514434814453
427.94964599609375,96.15282440185547
421.95123291015625,97.62409210205078
415.97369384765625,99.17803955078125
410.01849365234375,100.81543731689453
404.08636474609375,102.53466796875
398.1789245605469,104.33683776855469
392.29693603515625,106.22040557861328
386.44171142578125,108.1855697631836
380.6143798828125,110.23201751708984
374.8158264160156,112.35858154296875
369.0476379394531,114.56623840332031
363.3104553222656,116.85320281982422
357.60552978515625,119.21947479248047
351.93408203125,121.66499328613281
346.296875,124.18833923339844
340.6953125,126.7898941040039
335.13031005859375,129.46873474121094
329.6026306152344,132.22384643554688
324.1139221191406,135.0557632446289
318.66473388671875,137.9630126953125
313.2560119628906,140.94481658935547
307.8893127441406,144.00171661376953
302.5651550292969,147.13202667236328
297.2844543457031,150.3350830078125
292.0487976074219,153.6112823486328
286.8585510253906,156.95896911621094
281.71466064453125,160.37741088867188
276.6186828613281,163.86692810058594
271.57102966308594,167.42593383789062
266.57252502441406,171.05369567871094
261.6246795654297,174.75021362304688
256.72801208496094,178.5142364501953
251.88320922851562,182.3448486328125
247.0916748046875,186.24183654785156
242.35409545898438,190.20431518554688
237.67112731933594,194.2310791015625
233.0438232421875,198.32180786132812
228.47332763671875,202.47581481933594
223.95994567871094,206.6918487548828
219.5046844482422,210.96925354003906
215.10890197753906,215.3077850341797
210.77273559570312,219.70591735839844
206.49703979492188,224.16281127929688
202.28338623046875,228.67845153808594
198.13185119628906,233.251220703125
194.0431671142578,237.88026428222656
190.0187530517578,242.5653076171875
186.05897521972656,247.30511474609375
182.1643524169922,252.09861755371094
178.33616638183594,256.94529724121094
174.57504272460938,261.84425354003906
170.88134765625,266.79417419433594
167.25611877441406,271.7945251464844
163.7003173828125,276.8444519042969
160.2140350341797,281.9425964355469
156.79833984375,287.0883483886719
153.45419311523438,292.2808837890625
150.1815643310547,297.518798828125
146.98162078857422,302.8013916015625
143.8551788330078,308.1278076171875
140.80223083496094,313.4967346191406
137.82390594482422,318.90740966796875
134.92091369628906,324.35882568359375
132.0931625366211,329.84967041015625
129.3421173095703,335.3793640136719
126.66786193847656,340.946533203125
124.07046508789062,346.550048828125
121.55181884765625,352.1894226074219
119.11116790771484,357.8629150390625
116.74943542480469,363.5697937011719
114.46745300292969,369.3089294433594
112.26478576660156,375.0789489746094
110.14309692382812,380.8793029785156
108.10174560546875,386.7084045410156
106.14157104492188,392.5653076171875
104.26310729980469,398.4490051269531
102.46601104736328,404.3580322265625
100.75182342529297,410.2916259765625
99.11935424804688,416.2481994628906
97.57049560546875,422.2270202636719
96.10396575927734,428.2266540527344
94.7212905883789,434.2460021972656
93.42156219482422,440.28387451171875
92.2059097290039,446.33929443359375
91.07360076904297,452.41082763671875
90.02570343017578,458.4974365234375
89.06119537353516,464.5978698730469
88.18146514892578,470.71112060546875
87.38495635986328,476.83575439453125
86.67356872558594,482.9708557128906
86.04550170898438,489.1150817871094
85.5018539428711,495.267333984375
85.04208374023438,501.4263610839844
84.66566467285156,507.5910949707031
84.37376403808594,513.760498046875
86.76161193847656,517.6529541015625
92.9074935913086,518.2649536132812
99.05450439453125,518.8652648925781
105.20268249511719,519.4541320800781
111.35186004638672,520.0316772460938
117.5020751953125,520.5980834960938
123.65335845947266,521.1535034179688
129.8055648803711,521.6981201171875
135.95874786376953,522.2316284179688
142.1128692626953,522.7542419433594
148.26780700683594,523.2664184570312
154.42367553710938,523.7683410644531
160.580322265625,524.2601013183594
166.73777770996094,524.7418518066406
172.89601135253906,525.2137451171875
179.05494689941406,525.6758728027344
185.21458435058594,526.1283569335938
191.375,526.5713500976562
197.5360107421875,527.0048828125
203.69769287109375,527.4291076660156
209.86004638671875,527.8435668945312
216.0230255126953,528.248291015625
222.18663024902344,528.6440124511719
228.35073852539062,529.0307922363281
234.5154571533203,529.4087219238281
240.6806640625,529.7778930664062
246.84640502929688,530.1383666992188
253.01263427734375,530.4902648925781
259.17938232421875,530.8336486816406
265.3465881347656,531.1681823730469
271.51426696777344,531.4934692382812
277.6824035644531,531.8104248046875
283.8509521484375,532.119140625
290.0199279785156,532.419677734375
296.189208984375,532.712158203125
302.35894775390625,532.99658203125
308.529052734375,533.2730102539062
314.6994934082031,533.5411376953125
320.87030029296875,533.8003540039062
327.0414123535156,534.0517578125
333.2129211425781,534.29541015625
339.3846740722656,534.5313720703125
345.5567321777344,534.7597045898438
351.7290344238281,534.9802856445312
357.901611328125,535.1934204101562
364.07452392578125,535.3976440429688
370.2476501464844,535.5941772460938
376.42108154296875,535.7832641601562
382.59466552734375,535.9649047851562
388.7684631347656,536.13916015625
394.94244384765625,536.3060913085938
401.11669921875,536.4656982421875
407.2911071777344,536.6165771484375
413.4656677246094,536.7601318359375
419.6405029296875,536.8964233398438
425.8154296875,537.0255126953125
431.990478515625,537.1473999023438
438.1656799316406,537.2620849609375
444.3410339355469,537.3694458007812
450.5164794921875,537.4683227539062
456.69207763671875,537.5601806640625
462.8677978515625,537.6448974609375
469.0435485839844,537.7225952148438
475.2193603515625,537.7931518554688
481.395263671875,537.856689453125
487.5712890625,537.912353515625
493.74749755859375,537.9602661132812
499.923583984375,538.001220703125
506.09979248046875,538.0350952148438
512.2759704589844,538.06201171875
518.4520874023438,538.0819702148438
524.6283569335938,538.0947265625
530.8046875,538.09912109375
536.9810180664062,538.0964965820312
543.1571655273438,538.0869140625
549.3333740234375,538.0703125
555.5097045898438,538.0466918945312
561.6859130859375,538.0161743164062
567.862060546875,537.9776611328125
574.0381469726562,537.9315795898438
580.214111328125,537.8783569335938
586.39013671875,537.818115234375
592.5660400390625,537.7509155273438
598.7418212890625,537.6765747070312
604.9175415039062,537.5951538085938
611.0931396484375,537.505126953125
617.2686767578125,537.4080200195312
623.444091796875,537.3038330078125
629.6194458007812,537.1925048828125
635.7945556640625,537.0740356445312
641.9695434570312,536.9483642578125
648.1444091796875,536.8148803710938
654.3189697265625,536.6732177734375
660.493408203125,536.5244140625
666.667724609375,536.3682250976562
672.8417358398438,536.2047729492188
679.0157470703125,536.033935546875
685.1893310546875,535.8557739257812
691.36279296875,535.6694946289062
697.5360717773438,535.4749755859375
703.7090454101562,535.2728881835938
709.8817138671875,535.0633544921875
716.05419921875,534.8462524414062
722.2263793945312,534.6215209960938
728.398193359375,534.3890991210938
734.5697631835938,534.1486206054688
740.7410888671875,533.8993530273438
746.9119873046875,533.6423950195312
753.0826416015625,533.3775024414062
759.2528076171875,533.104736328125
765.4227905273438,532.823974609375
771.5923461914062,532.5352172851562
777.7614135742188,532.2384643554688
783.9301147460938,531.9326782226562
790.0983276367188,531.6181640625
796.2661743164062,531.2953491210938
802.43359375,530.9642333984375
808.6005249023438,530.6246643066406
814.7669067382812,530.2766418457031
820.932861328125,529.9200439453125
827.0983276367188,529.5547790527344
833.2632446289062,529.1808166503906
839.4275512695312,528.7969360351562
845.5914306640625,528.4040222167969
851.7545776367188,528.0021667480469
857.9171752929688,527.5912170410156
864.0791015625,527.1710815429688
870.240478515625,526.7416687011719
876.4010620117188,526.3028564453125
882.5611572265625,525.8545532226562
888.7203369140625,525.3966979980469
894.87890625,524.9290771484375
901.03662109375,524.4512634277344
907.1936645507812,523.9629211425781
913.3496704101562,523.4645080566406
919.5050048828125,522.9559020996094
925.659423828125,522.4369506835938
931.8129272460938,521.9075012207031
937.965576171875,521.3674621582031
944.1173095703125,520.816650390625
950.2678833007812,520.2549438476562
956.4176025390625,519.68212890625
962.566162109375,519.0980529785156
968.7136840820312,518.5025634765625
974.8600463867188,517.8954772949219
979.7628173828125,516.1889953613281
979.525390625,510.0174255371094
979.1978759765625,503.84991455078125
978.7802734375,497.6877746582031
978.2725219726562,491.5325012207031
977.6744384765625,485.3853454589844
976.98681640625,479.2475280761719
976.2100830078125,473.1203918457031
975.3440551757812,467.0051574707031
974.38916015625,460.9032287597656
973.3456420898438,454.81585693359375
967.8524169921875,454.0000305175781
961.6761474609375,454.0000305175781
955.4998779296875,454.0000305175781
949.3236083984375,454.0000305175781
943.1473388671875,454.0000305175781
936.9710693359375,454.0000305175781
930.7947998046875,454.0000305175781
924.6185302734375,454.0000305175781
918.4422607421875,454.0000305175781
912.2659912109375,454.0000305175781
906.0897216796875,454.0000305175781
899.9134521484375,454.0000305175781
893.7371826171875,454
887.5609130859375,454
881.3846435546875,454
875.2083740234375,454
869.0321044921875,454
862.8558349609375,454
856.6795654296875,454
850.5032958984375,454
844.3270263671875,454
838.1507568359375,454
831.9744873046875,454
825.7982177734375,454
819.6219482421875,454
813.4456787109375,454
807.2694091796875,454
801.0931396484375,454
794.9168701171875,454
788.7406005859375,454
782.5643310546875,454
776.3880615234375,454
770.2117919921875,454
764.0355224609375,454
757.8592529296875,454
751.6829833984375,454
745.5067138671875,454
739.3304443359375,454
733.1541748046875,454
726.9779052734375,454
724,450.8016357421875
724,444.6253662109375
724,438.4490966796875
724,432.2728271484375
724,426.0965576171875
724,419.9202880859375
728.2559814453125,418
734.4322509765625,418
740.6085205078125,418
746.7847900390625,418
752.9610595703125,418
759.1373291015625,418
765.3135986328125,418
771.4898681640625,418
777.6661376953125,418
783.8424072265625,418
788,415.9813232421875
788,409.8050537109375
788,403.6287841796875
788,397.4525146484375
788,391.2762451171875
788.9000244140625,386
795.0762939453125,386
801.2525634765625,386
807.428955078125,386
813.605224609375,386
819.781494140625,386
825.957763671875,386
832.134033203125,386
838.310302734375,386
844.486572265625,386
850.662841796875,386
852,381.160888671875
852,374.984619140625
852,368.808349609375
852,362.632080078125
852,356.455810546875
855.7205200195312,354
861.8967895507812,354
868.0730590820312,354
874.2493286132812,354
880.4255981445312,354
886.6018676757812,354
892.7781372070312,354
898.9544067382812,354
905.1306762695312,354
911.3069458007812,354
917.4832153320312,354
923.6594848632812,354
929.8357543945312,354
936.0120239257812,354
942.1882934570312,354
941.1196899414062,349.27313232421875
938.5597534179688,343.6523742675781
935.9205932617188,338.06829833984375
933.2036743164062,332.5218505859375
930.4099731445312,327.0136413574219
927.5406494140625,321.5444030761719
924.5963134765625,316.1152038574219
921.5789794921875,310.72625732421875
918.4899291992188,305.3780822753906
915.3302612304688,300.0711669921875
912.1014404296875,294.8062744140625
906.373291015625,294
900.197021484375,294
894.020751953125,294
887.844482421875,294
881.668212890625,294
875.491943359375,294
869.315673828125,294
863.139404296875,294
856.963134765625,294
850.786865234375,294
844.610595703125,294
838.434326171875,294
832.258056640625,294
826.081787109375,294
819.905517578125,294
813.729248046875,294
807.552978515625,294
801.376708984375,294
795.200439453125,294
789.024169921875,294
782.847900390625,294
776.671630859375,294
770.495361328125,294
764.319091796875,294
758.142822265625,294
756,289.966552734375
756,283.790283203125
756,277.614013671875
756,271.437744140625
756,265.261474609375
756,259.085205078125
761.091064453125,258
767.267333984375,258
773.443603515625,258
779.619873046875,258
785.796142578125,258
791.972412109375,258
798.148681640625,258
804.324951171875,258
810.501220703125,258
816.677490234375,258
822.853759765625,258
829.030029296875,258
835.206298828125,258
841.382568359375,258
847.558837890625,258
852,256.264892578125
852,250.088623046875
852,243.912353515625
852,237.736083984375
852,231.559814453125
847.3834228515625,230
841.2071533203125,230
835.0308837890625,230
828.8546142578125,230
822.6783447265625,230
816.5020751953125,230
814.5999755859375,225.725830078125
814.5999755859375,219.549560546875
814.5999755859375,213.373291015625
814.5999755859375,207.197021484375
814.5999755859375,201.020751953125
811.444580078125,198
805.268310546875,198
799.092041015625,198
792.915771484375,198
786.739501953125,198
780.563232421875,198
774.386962890625,198
768.210693359375,198
762.034423828125,198
756,197.858154296875
756,191.681884765625
756,185.505615234375
756,179.329345703125
756,173.153076171875
756,166.976806640625
750.800537109375,166.00001525878906
744.624267578125,166
738.447998046875,166
732.271728515625,166
726.095458984375,166
719.919189453125,166
713.742919921875,166
707.566650390625,166
701.390380859375,166
695.214111328125,166
